problem,model,parameter,conjure_mode,optimization_level,heuristic,solver,SolverTotalTime,SATClauses,SavileRowClauseOut,SavileRowTotalTime,SolverSatisfiable,SavileRowTimeOut,SolverTimeOut,SolverNodes,SATVars,SolverFailures,MZNpaths,MZNmethod,MZNflatTime,MZNflatIntConstraints,MZNevaluatedReifiedConstraints,MZNflatIntVars,SolverMemOut,TotalTime
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,01_compact.eprime,or-tools1,16.596,,0,13.095,1,0,0,,,6228,,,,,,,,29.691000000000003
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,12.024,,0,9.379,1,0,0,,,2243,,,,,,,,21.403
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,96.192,,0,9.379,1,0,0,,,2243,,,,,,,,105.571
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,01_compact.eprime,cplex,5.236,,0,9.418,0,0,1,,,,,,,,,,,14.654
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,22.82,1412457,0,11.698,1,0,0,9037253,213153,,,,,,,,0,34.518
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,1.784,,0,12.631,1,0,0,124443,,5601,,,,,,,,14.415000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,16.66,,0,13.83,1,0,0,,,6228,,,,,,,,30.490000000000002
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,12.11,,0,9.439,1,0,0,,,4828,,,,,,,,21.549
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,96.88,,0,9.439,1,0,0,,,4828,,,,,,,,106.31899999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/e256debcd17892202c0b9eb1b8715832.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,5.339,,0,9.883,0,0,1,,,,,,,,,,,15.222
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,01_compact.eprime,kissat,7.99,1321457,0,11.056,1,0,0,3221994,199407,,,,,,,,0,19.046
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,01_compact.eprime,chuffed,0.769,,0,11.467,1,0,0,14688,,2206,,,,,,,,12.236
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,01_compact.eprime,or-tools1,15.364,,0,12.784,1,0,0,,,5542,,,,,,,,28.148000000000003
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,11.827,,0,9.038,1,0,0,,,2813,,,,,,,,20.865000000000002
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,94.616,,0,9.038,1,0,0,,,2813,,,,,,,,103.654
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,01_compact.eprime,cplex,5.211,,0,8.554,0,0,1,,,,,,,,,,,13.765
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,7.92,1321457,0,11.06,1,0,0,3221994,199407,,,,,,,,0,18.98
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.802,,0,11.791,1,0,0,14688,,2206,,,,,,,,12.593
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,15.333,,0,12.499,1,0,0,,,5542,,,,,,,,27.832
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,11.893,,0,8.94,1,0,0,,,2168,,,,,,,,20.833
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,95.144,,0,8.94,1,0,0,,,2168,,,,,,,,104.084
csplib-prob045-CoveringArray,CoveringArray.essence,params/e541b97b59e2a0eec7a34f81ca0e6b56.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,5.469,,0,8.724,0,0,1,,,,,,,,,,,14.193000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,01_compact.eprime,kissat,3.40,977291,0,9.667,1,0,0,2989615,150517,,,,,,,,0,13.067
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,01_compact.eprime,chuffed,0.545,,0,8.925,1,0,0,2714,,136,,,,,,,,9.47
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,01_compact.eprime,or-tools1,14.97,,0,11.219,1,0,0,,,6038,,,,,,,,26.189
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,10.987,,0,7.288,1,0,0,,,1076,,,,,,,,18.275
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,87.896,,0,7.288,1,0,0,,,1076,,,,,,,,95.184
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,01_compact.eprime,cplex,4.274,,0,7.267,0,0,1,,,,,,,,,,,11.541
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,3.55,977291,0,9.854,1,0,0,2989615,150517,,,,,,,,0,13.404
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.547,,0,9.887,1,0,0,2714,,136,,,,,,,,10.434000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,14.901,,0,11.128,1,0,0,,,6038,,,,,,,,26.029
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,10.597,,0,7.478,1,0,0,,,1798,,,,,,,,18.075
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,84.776,,0,7.478,1,0,0,,,1798,,,,,,,,92.25399999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/e851b3ca6799c896d8a111272ccd0f4d.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,4.238,,0,7.506,0,0,1,,,,,,,,,,,11.744
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,01_compact.eprime,kissat,0.00,1279,0,1.164,1,0,0,104,341,,,,,,,,0,1.164
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,01_compact.eprime,chuffed,0.003,,0,1.196,1,0,0,26,,7,,,,,,,,1.1989999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,01_compact.eprime,or-tools1,0.056,,0,1.061,1,0,0,,,0,,,,,,,,1.117
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,0.033,,0,0.494,1,0,0,,,0,,,,,,,,0.527
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,0.264,,0,0.494,1,0,0,,,0,,,,,,,,0.758
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,01_compact.eprime,cplex,0.329,,0,1.048,0,0,0,,,,0,satisfy,0.301912,1072,56,388,,1.377
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.00,1279,0,1.106,1,0,0,104,341,,,,,,,,0,1.106
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.003,,0,1.065,1,0,0,26,,7,,,,,,,,1.0679999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,0.053,,0,1.056,1,0,0,,,0,,,,,,,,1.109
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,0.029,,0,0.473,1,0,0,,,0,,,,,,,,0.502
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,0.232,,0,0.473,1,0,0,,,0,,,,,,,,0.705
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_01.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,0.307,,0,1.132,0,0,0,,,,0,satisfy,0.282361,1072,56,388,,1.4389999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,01_compact.eprime,kissat,0.00,1483,0,1.245,1,0,0,123,394,,,,,,,,0,1.245
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,01_compact.eprime,chuffed,0.003,,0,1.138,1,0,0,32,,7,,,,,,,,1.1409999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,01_compact.eprime,or-tools1,0.068,,0,1.156,1,0,0,,,1,,,,,,,,1.224
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,0.041,,0,0.551,1,0,0,,,0,,,,,,,,0.5920000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,0.328,,0,0.551,1,0,0,,,0,,,,,,,,0.879
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,01_compact.eprime,cplex,0.377,,0,1.118,0,0,0,,,,0,satisfy,0.346074,1237,64,446,,1.495
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.00,1483,0,1.237,1,0,0,123,394,,,,,,,,0,1.237
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.003,,0,1.154,1,0,0,32,,7,,,,,,,,1.1569999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,0.072,,0,1.141,1,0,0,,,1,,,,,,,,1.213
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,0.032,,0,0.535,1,0,0,,,1,,,,,,,,0.5670000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,0.256,,0,0.535,1,0,0,,,1,,,,,,,,0.791
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_02.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,0.259,,0,1.051,0,0,0,,,,0,satisfy,0.234865,1237,64,446,,1.31
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,01_compact.eprime,kissat,0.00,3647,0,1.882,1,0,0,149,942,,,,,,,,0,1.882
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,01_compact.eprime,chuffed,0.009,,0,1.93,1,0,0,166,,74,,,,,,,,1.9389999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,01_compact.eprime,or-tools1,0.235,,0,1.921,1,0,0,,,43,,,,,,,,2.156
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,0.089,,0,1.043,1,0,0,,,0,,,,,,,,1.132
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,0.712,,0,1.043,1,0,0,,,0,,,,,,,,1.755
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,01_compact.eprime,cplex,0.415,,0,1.794,0,0,0,,,,0,satisfy,0.382276,3227,92,1004,,2.209
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.00,3647,0,2.008,1,0,0,149,942,,,,,,,,0,2.008
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.009,,0,1.747,1,0,0,166,,74,,,,,,,,1.756
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,0.276,,0,1.862,1,0,0,,,43,,,,,,,,2.138
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,0.077,,0,1.005,1,0,0,,,0,,,,,,,,1.0819999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,0.616,,0,1.005,1,0,0,,,0,,,,,,,,1.621
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_03.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,0.456,,0,1.919,0,0,0,,,,0,satisfy,0.412703,3227,92,1004,,2.375
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,01_compact.eprime,kissat,0.01,8375,0,3.39,1,0,0,1003,2131,,,,,,,,0,3.4
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,01_compact.eprime,chuffed,0.028,,0,3.001,1,0,0,857,,297,,,,,,,,3.029
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,01_compact.eprime,or-tools1,0.777,,0,3.034,1,0,0,,,40,,,,,,,,3.811
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,0.183,,0,1.61,1,0,0,,,0,,,,,,,,1.7930000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,1.464,,0,1.61,1,0,0,,,0,,,,,,,,3.074
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,01_compact.eprime,cplex,0.773,,0,3.041,0,0,0,,,,0,satisfy,0.693899,7678,136,2208,,3.814
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.01,8375,0,3.303,1,0,0,1003,2131,,,,,,,,0,3.3129999999999997
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.029,,0,3.063,1,0,0,857,,297,,,,,,,,3.092
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,0.789,,0,2.949,1,0,0,,,40,,,,,,,,3.738
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,0.213,,0,1.682,1,0,0,,,40,,,,,,,,1.895
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,1.704,,0,1.682,1,0,0,,,40,,,,,,,,3.386
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_04.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,0.746,,0,3.053,0,0,0,,,,0,satisfy,0.666981,7678,136,2208,,3.799
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,01_compact.eprime,kissat,0.02,14139,0,4.695,1,0,0,1279,3568,,,,,,,,0,4.715
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,01_compact.eprime,chuffed,0.074,,0,4.33,1,0,0,2629,,897,,,,,,,,4.404
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,01_compact.eprime,or-tools1,1.055,,0,4.033,1,0,0,,,55,,,,,,,,5.088
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,0.396,,0,2.466,1,0,0,,,0,,,,,,,,2.862
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,3.168,,0,2.466,1,0,0,,,0,,,,,,,,5.634
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,01_compact.eprime,cplex,1.32,,0,4.233,0,0,0,,,,0,satisfy,1.1663,13275,160,3650,,5.553
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.02,14139,0,4.463,1,0,0,1279,3568,,,,,,,,0,4.483
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.075,,0,4.302,1,0,0,2629,,897,,,,,,,,4.377
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,0.975,,0,4.097,1,0,0,,,55,,,,,,,,5.072
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,0.368,,0,2.483,1,0,0,,,0,,,,,,,,2.851
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,2.944,,0,2.483,1,0,0,,,0,,,,,,,,5.427
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_05.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,1.405,,0,4.149,0,0,0,,,,0,satisfy,1.27213,13275,160,3650,,5.554
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,01_compact.eprime,kissat,0.02,22175,0,5.884,1,0,0,771,5565,,,,,,,,0,5.904
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,01_compact.eprime,chuffed,0.077,,0,5.662,1,0,0,1533,,505,,,,,,,,5.739
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,01_compact.eprime,or-tools1,1.822,,0,5.544,1,0,0,,,98,,,,,,,,7.366
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,0.73,,0,3.384,1,0,0,,,0,,,,,,,,4.114
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,5.84,,0,3.384,1,0,0,,,0,,,,,,,,9.224
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,01_compact.eprime,cplex,1.885,,0,5.617,0,0,0,,,,0,satisfy,1.71318,21144,184,5652,,7.502
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.02,22175,0,5.686,1,0,0,771,5565,,,,,,,,0,5.7059999999999995
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.054,,0,5.661,1,0,0,1533,,505,,,,,,,,5.715
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,1.655,,0,5.42,1,0,0,,,98,,,,,,,,7.075
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,0.701,,0,3.652,1,0,0,,,0,,,,,,,,4.353
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,5.608,,0,3.652,1,0,0,,,0,,,,,,,,9.26
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_06.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,2.009,,0,5.72,0,0,0,,,,0,satisfy,1.82098,21144,184,5652,,7.728999999999999
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,01_compact.eprime,kissat,0.08,32875,0,7.758,1,0,0,3053,8218,,,,,,,,0,7.838
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,01_compact.eprime,chuffed,0.148,,0,7.474,1,0,0,2114,,905,,,,,,,,7.622
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,01_compact.eprime,or-tools1,2.99,,0,7.306,1,0,0,,,918,,,,,,,,10.296
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,1.333,,0,4.73,1,0,0,,,0,,,,,,,,6.063000000000001
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,10.664,,0,4.73,1,0,0,,,0,,,,,,,,15.394
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,01_compact.eprime,cplex,3.073,,0,7.171,0,0,0,,,,0,satisfy,2.74154,31677,208,8310,,10.244
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.08,32875,0,7.529,1,0,0,3053,8218,,,,,,,,0,7.609
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,06_chPrunedLevels.eprime,chuffed,0.128,,0,7.285,1,0,0,2114,,905,,,,,,,,7.413
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools1,2.851,,0,6.905,1,0,0,,,918,,,,,,,,9.756
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-wallTime,1.317,,0,4.579,1,0,0,,,0,,,,,,,,5.896
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,06_chPrunedLevels.eprime,or-tools8-cpuTime,10.536,,0,4.579,1,0,0,,,0,,,,,,,,15.114999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_07.param,portfolio4,O2,06_chPrunedLevels.eprime,cplex,2.95,,0,7.123,0,0,0,,,,0,satisfy,2.68079,31677,208,8310,,10.073
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_08.param,portfolio4,O2,01_compact.eprime,kissat,0.10,46631,0,9.236,1,0,0,3203,11623,,,,,,,,0,9.336
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_08.param,portfolio4,O2,01_compact.eprime,chuffed,0.164,,0,9.31,1,0,0,1547,,536,,,,,,,,9.474
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_08.param,portfolio4,O2,01_compact.eprime,or-tools1,4.658,,0,9.207,1,0,0,,,218,,,,,,,,13.865000000000002
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_08.param,portfolio4,O2,01_compact.eprime,or-tools8-wallTime,2.354,,0,6.409,1,0,0,,,0,,,,,,,,8.763
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_08.param,portfolio4,O2,01_compact.eprime,or-tools8-cpuTime,18.832,,0,6.409,1,0,0,,,0,,,,,,,,25.241
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_08.param,portfolio4,O2,01_compact.eprime,cplex,4.015,,0,9.315,0,0,1,,,,,,,,,,,13.329999999999998
csplib-prob045-CoveringArray,CoveringArray.essence,params/easy_08.param,portfolio4,O2,06_chPrunedLevels.eprime,kissat,0.10,46631,0,9.307,1,0,0,3203,11623,,,,,,,,0,9.407
